_vid_,inferred_val,inferred_val_idx,prob
2647,2,1,0.33359602093696594
2648,['jd'],0,0.500028133392334
2650,female,0,0.9854211211204529
2652,1,0,0.3333333432674408
2653,['jd'],0,0.500028133392334
2654,mr.,0,0.7775275707244873
2655,2016-07-22t18:28:16-04:00,115,0.06024082377552986
2656,female,0,0.9741472601890564
2658,1,0,0.3333333432674408
2659,['jd'],0,0.500028133392334
2660,mr.,0,0.7338517308235168
2662,female,0,0.981680154800415
2664,1,0,0.3333333432674408
2665,['jd'],0,0.500028133392334
2666,mr.,0,0.5638850927352905
2667,2016-07-22t18:28:16-04:00,115,0.06031360849738121
2668,female,0,0.9824986457824707
2670,false,0,0.5
2672,['jd'],0,0.5000252723693848
2673,mr.,0,0.7770712971687317
2674,2016-07-22t18:28:16-04:00,115,0.06025972589850426
2675,female,0,0.9753137230873108
2677,1,0,0.3333333432674408
2678,['jd'],0,0.500028133392334
2679,mr.,0,0.7665268778800964
2680,2016-07-22t18:28:16-04:00,115,0.060707058757543564
2681,male,0,0.9823810458183289
2683,2,1,0.33348169922828674
2684,['jd'],0,0.5000176429748535
2685,mr.,0,0.665630042552948
2686,2016-07-22t18:28:16-04:00,115,0.0602138489484787
2687,male,1,0.970855712890625
2688,m,0,0.5929580926895142
2689,1,0,0.3333333432674408
2690,['jd'],0,0.5000176429748535
2691,ms.,2,0.5691523551940918
2692,2016-07-22t18:28:16-04:00,115,0.0601462759077549
2693,female,0,0.9713698029518127
2695,1,0,0.3333333432674408
2696,['jd'],0,0.500028133392334
2697,mr.,0,0.7873990535736084
2699,female,0,0.9797873497009277
2701,1,0,0.33382105827331543
2702,['jd'],0,0.500028133392334
2703,mr.,0,0.7193866968154907
2704,2016-07-22t18:28:16-04:00,115,0.06037386134266853
2705,female,0,0.9830251932144165
2707,1,0,0.3333333432674408
2708,['jd'],0,0.500028133392334
2709,mr.,0,0.7665268778800964
2711,female,0,0.9815655946731567
2713,1,0,0.3333333432674408
2714,['jd'],0,0.500028133392334
2715,mr.,0,0.7282586097717285
2716,2016-07-22t18:28:16-04:00,115,0.06013934314250946
2717,male,1,0.9615477323532104
2718,s,1,0.9564518928527832
2719,1,0,0.3333333432674408
2720,['jd'],0,0.5000176429748535
2721,ms.,1,0.8367735743522644
2722,2016-07-22t18:28:16-04:00,115,0.06037365272641182
2723,male,1,0.9746230840682983
2725,1,0,0.3333333432674408
2726,['jd'],0,0.5000176429748535
2727,mr.,0,0.7045914530754089
2728,2016-07-22t18:28:16-04:00,115,0.06058351695537567
2729,male,1,0.963286280632019
2731,2,1,0.33348169922828674
2732,['jd'],0,0.5000176429748535
2733,mr.,0,0.7083985805511475
2735,female,0,0.9854211211204529
2737,1,0,0.3333333432674408
2738,['jd'],0,0.500028133392334
2739,mr.,0,0.5905209183692932
2740,2016-07-22t18:28:16-04:00,115,0.060214027762413025
2741,female,0,0.9845356345176697
2743,1,0,0.3333333432674408
2744,['jd'],0,0.500028133392334
2745,mr.,0,0.7873990535736084
2747,female,0,0.9854211211204529
2749,1,0,0.3333333432674408
2750,['jd'],0,0.500028133392334
2751,mr.,0,0.6918361783027649
2753,female,0,0.983232319355011
2755,1,0,0.3333333432674408
2756,['jd'],0,0.500028133392334
2757,mr.,0,0.6121847033500671
2758,2016-07-22t18:28:16-04:00,115,0.06009227782487869
2759,male,0,0.9826517105102539
2761,1,0,0.3333333432674408
2762,['jd'],0,0.5000176429748535
2763,mr.,0,0.5508102774620056
2764,2016-07-22t18:28:16-04:00,115,0.06016732379794121
2765,female,0,0.9731138348579407
2767,1,0,0.3333333432674408
2768,['jd'],0,0.5000414848327637
2769,ms.,1,0.9703013300895691
2770,2016-07-22t18:28:16-04:00,115,0.060373611748218536
2771,female,0,0.9822147488594055
2772,1,0,0.3333333432674408
2773,['jd'],0,0.500028133392334
2774,2016-07-22t18:28:16-04:00,115,0.06021377816796303
2775,female,0,0.978511393070221
2776,m,0,0.5684950351715088
2777,1,0,0.3333333432674408
2778,['jd'],0,0.500028133392334
2779,ms.,2,0.5129939317703247
2780,2016-07-22t18:28:16-04:00,115,0.060346100479364395
2781,male,1,0.9787822365760803
2782,m,0,0.57598876953125
2783,1,0,0.3333333432674408
2784,['jd'],0,0.5000176429748535
2785,ms.,2,0.5590096116065979
2786,2016-07-22t18:28:16-04:00,115,0.06034580245614052
2787,female,0,0.9763346910476685
2788,m,0,0.5732753276824951
2789,1,0,0.3333333432674408
2790,['jd'],0,0.5042670965194702
2791,ms.,2,0.4921831488609314
2792,2016-07-22t18:28:16-04:00,115,0.060373611748218536
2793,female,0,0.9724842309951782
2794,s,1,0.9412891268730164
2795,1,0,0.3333333432674408
2796,['jd'],0,0.500028133392334
2797,ms.,1,0.8028404116630554
2798,2016-07-22t18:28:16-04:00,115,0.06016090139746666
2799,female,0,0.9722470641136169
2800,s,1,0.9321775436401367
2801,1,0,0.3333333432674408
2802,['jd'],0,0.500028133392334
2803,ms.,1,0.8307116031646729
2804,2016-07-22t18:28:16-04:00,115,0.060240816324949265
2805,female,0,0.9845356345176697
2807,1,0,0.3333333432674408
2808,['jd'],0,0.500028133392334
2809,mr.,0,0.7873990535736084
2810,2016-07-22t18:28:16-04:00,115,0.06037386134266853
2811,female,0,0.9845356345176697
2813,1,0,0.3333333432674408
2814,['jd'],0,0.500028133392334
2815,mr.,0,0.7873990535736084
2816,2016-07-22t18:28:16-04:00,115,0.060706689953804016
2817,male,1,0.9755361676216125
2818,m,0,0.5781483054161072
2819,2,1,0.33348169922828674
2820,['jd'],0,0.5000176429748535
2821,ms.,2,0.5547522306442261
2822,2016-07-22t18:28:16-04:00,115,0.06037365272641182
2823,male,0,0.984491765499115
2825,1,0,0.3333333432674408
2826,['jd'],0,0.5000176429748535
2827,mr.,0,0.7442909479141235
2828,2016-07-22t18:28:16-04:00,115,0.06070680543780327
2829,male,0,0.982383131980896
2830,s,1,0.9468795657157898
2831,2,1,0.33348169922828674
2832,['jd'],0,0.5000176429748535
2833,mr.,0,0.5502656102180481
2835,male,1,0.9810787439346313
2837,1,0,0.3333333432674408
2838,['jd'],0,0.5000176429748535
2839,mr.,0,0.6715770363807678
2840,2016-07-22t18:28:16-04:00,115,0.06037365272641182
2841,male,1,0.9759008884429932
2843,1,0,0.3333333432674408
2844,['jd'],0,0.5000176429748535
2845,mr.,0,0.6073316335678101
2846,2016-07-22t18:28:16-04:00,115,0.0601072683930397
2847,male,1,0.9781585931777954
2849,1,0,0.3333333432674408
2850,['jd'],0,0.5000176429748535
2851,mr.,0,0.6145521402359009
2853,female,0,0.9854211211204529
2855,1,0,0.3333333432674408
2856,['jd'],0,0.500028133392334
2857,mr.,0,0.6653078198432922
2859,female,0,0.9734277725219727
2860,s,1,0.8932148814201355
2861,1,0,0.3333333432674408
2862,['jd'],0,0.5000414848327637
2863,ms.,1,0.9595863819122314
2865,male,1,0.9715418219566345
2867,1,0,0.3333333432674408
2868,['jd'],0,0.5000176429748535
2869,mr.,0,0.5780364871025085
2870,2016-07-22t18:28:16-04:00,115,0.06037365272641182
2871,male,1,0.9771876931190491
2873,1,0,0.3333333432674408
2874,['jd'],0,0.5046910047531128
2875,mr.,0,0.5997672080993652
2877,male,1,0.9827594757080078
2879,1,0,0.3333333432674408
2880,['jd'],0,0.5000176429748535
2881,mr.,0,0.6780622005462646
2882,2016-07-22t18:28:16-04:00,115,0.07464932650327682
2883,male,1,0.9774572849273682
2884,m,0,0.5756903290748596
2885,2,1,0.33348169922828674
2886,['jd'],0,0.5000176429748535
2887,ms.,2,0.5704452395439148
2888,2016-07-22t18:28:16-04:00,115,0.06029363349080086
2889,male,1,0.9731394648551941
2891,1,0,0.3333333432674408
2892,['jd'],0,0.5000176429748535
2893,ms.,1,0.5205672383308411
2894,2016-07-22t18:28:16-04:00,115,0.060581956058740616
2895,female,0,0.9819992780685425
2897,2,1,0.33348169922828674
2898,['jd'],0,0.500028133392334
2899,mr.,0,0.6748666763305664
2901,female,0,0.9782770276069641
2903,1,0,0.3333333432674408
2904,['jd'],0,0.500028133392334
2905,mr.,0,0.7775275707244873
2906,2016-07-22t18:28:16-04:00,115,0.06034630164504051
2907,female,0,0.9823794364929199
2908,s,0,0.6833199262619019
2909,1,0,0.3333333432674408
2910,['jd'],0,0.500028133392334
2911,ms.,0,0.4771082103252411
2912,2016-07-22t18:28:16-04:00,115,0.06037365272641182
2913,male,0,0.984491765499115
2915,1,0,0.3333333432674408
2916,['jd'],0,0.5000176429748535
2917,mr.,0,0.7442909479141235
2918,2016-07-22t18:28:16-04:00,115,0.06037386134266853
2919,female,0,0.9760063886642456
2921,1,0,0.3333333432674408
2922,['jd'],0,0.500028133392334
2923,mr.,0,0.7873990535736084
2924,2016-07-22t18:28:16-04:00,115,0.06037386134266853
2925,female,0,0.9684841632843018
2927,1,0,0.3333333432674408
2928,['jd'],0,0.500028133392334
2929,mr.,0,0.7689542174339294
2930,2016-07-22t18:28:16-04:00,115,0.06037386134266853
2931,female,0,0.9756178259849548
2933,1,0,0.3333333432674408
2934,['jd'],0,0.500028133392334
2935,mr.,0,0.7873990535736084
2936,2016-07-22t18:28:16-04:00,115,0.06037386134266853
2937,female,0,0.9845356345176697
2939,1,0,0.3333333432674408
2940,['jd'],0,0.500028133392334
2941,mr.,0,0.7873990535736084
2942,2016-07-22t18:28:16-04:00,115,0.06944489479064941
2943,male,1,0.9743530750274658
2944,s,1,0.9380562901496887
2945,1,0,0.3333333432674408
2946,['jd'],0,0.5000176429748535
2947,ms.,1,0.5300483703613281
2948,2016-07-22t18:28:16-04:00,115,0.06018716096878052
2949,male,1,0.9744822382926941
2950,m,0,0.5709065198898315
2951,1,0,0.3333333432674408
2952,['jd'],0,0.5000176429748535
2953,ms.,2,0.5418635010719299
2954,2016-07-22t18:28:16-04:00,115,0.06014009565114975
2955,male,1,0.9817173480987549
2956,s,1,0.9627235531806946
2957,1,0,0.3333333432674408
2958,['jd'],0,0.5000176429748535
2959,mr.,0,0.5292182564735413
2960,2016-07-22t18:28:16-04:00,115,0.06021381914615631
2961,male,1,0.970499575138092
2963,1,0,0.3333333432674408
2964,['jd'],0,0.5000176429748535
2965,mr.,0,0.7015282511711121
2966,2016-07-22t18:28:16-04:00,115,0.060373395681381226
2967,male,1,0.9597241282463074
2968,s,1,0.9443112015724182
2969,1,0,0.3333333432674408
2970,['jd'],0,0.5000176429748535
2971,ms.,1,0.833407461643219
2972,2016-07-22t18:28:16-04:00,115,0.060706909745931625
2973,female,0,0.981997549533844
2974,m,0,0.5830942392349243
2975,2,1,0.33348169922828674
2976,['jd'],0,0.500028133392334
2977,ms.,2,0.4898359477519989
2978,2016-07-22t18:28:16-04:00,115,0.06024892255663872
2979,female,0,0.9845342636108398
2980,m,0,0.5751574039459229
2981,1,0,0.3333333432674408
2982,['jd'],0,0.500028133392334
2983,ms.,2,0.48038920760154724
2985,female,0,0.9858810901641846
2987,1,0,0.3333333432674408
2988,['jd'],0,0.5000414848327637
2989,ms.,1,0.9791939854621887
2990,2016-07-22t18:28:16-04:00,115,0.060240574181079865
2991,female,0,0.9799897074699402
2992,m,0,0.5707591772079468
2993,1,0,0.3333333432674408
2994,['jd'],0,0.500028133392334
2995,ms.,2,0.5039113759994507
2996,2016-07-22t18:28:16-04:00,115,0.060301221907138824
2997,male,1,0.9801495671272278
2999,1,0,0.3333333432674408
3000,['jd'],0,0.5000176429748535
3001,mr.,0,0.7442909479141235
3003,female,0,0.9756126999855042
3005,1,0,0.3333333432674408
3006,['jd'],0,0.500028133392334
3007,mr.,0,0.7223706245422363
3008,2016-07-22t18:28:16-04:00,115,0.060300957411527634
3009,male,1,0.97718346118927
3010,m,0,0.5690914392471313
3011,1,0,0.3333333432674408
3012,['jd'],0,0.5000176429748535
3013,ms.,2,0.558104395866394
3014,2016-07-22t18:28:16-04:00,115,0.060706689953804016
3015,male,1,0.9774572849273682
3016,m,0,0.578163743019104
3017,2,1,0.33348169922828674
3018,['jd'],0,0.5000176429748535
3019,ms.,2,0.5563549995422363
3020,2016-07-22t18:28:16-04:00,115,0.06023506447672844
3021,male,1,0.980663001537323
3022,m,0,0.5842918753623962
3023,1,0,0.3333333432674408
3024,['jd'],0,0.5000176429748535
3025,ms.,1,0.875682532787323
3027,male,0,0.9853796362876892
3029,1,0,0.3333333432674408
3030,['jd'],0,0.5000176429748535
3031,mr.,0,0.733096718788147
3033,male,0,0.9853796362876892
3035,1,0,0.3333333432674408
3036,['jd'],0,0.5000176429748535
3037,mr.,0,0.733096718788147
3038,2016-07-22t18:28:16-04:00,115,0.06016813591122627
3039,female,0,0.9822147488594055
3040,m,0,0.5695936679840088
3041,1,0,0.3333333432674408
3042,['jd'],0,0.500028133392334
3043,ms.,1,0.8363342881202698
3044,2016-07-22t18:28:16-04:00,115,0.060297559946775436
3045,female,0,0.9730793833732605
3046,s,1,0.9398486614227295
3047,1,0,0.3333333432674408
3048,['jd'],0,0.500028133392334
3049,ms.,2,0.490355908870697
3051,female,0,0.9828081727027893
3053,1,0,0.3333333432674408
3054,['jd'],0,0.500028133392334
3055,mr.,0,0.6595268249511719
3057,female,0,0.9787433743476868
3059,1,0,0.3333333432674408
3060,['jd'],0,0.500028133392334
3061,mr.,0,0.7604057788848877
3062,2016-07-22t18:28:16-04:00,115,0.06031497195363045
3063,female,0,0.9709426760673523
3065,1,0,0.3333333432674408
3066,['jd'],0,0.500028133392334
3067,mr.,0,0.770254909992218
3069,female,0,0.9854211211204529
3071,1,0,0.3333333432674408
3072,['jd'],0,0.500028133392334
3073,mr.,0,0.7775275707244873
3074,2016-07-22t18:28:16-04:00,115,0.060373395681381226
3075,male,1,0.97718346118927
3076,m,0,0.5701932311058044
3077,2,1,0.3406814634799957
3078,['jd'],0,0.5000176429748535
3079,ms.,2,0.5468640327453613
3080,2016-07-22t18:28:16-04:00,115,0.06037386134266853
3081,female,0,0.9845356345176697
3083,1,0,0.3333333432674408
3084,['jd'],0,0.500028133392334
3085,mr.,0,0.7040627598762512
3086,2016-07-22t18:28:16-04:00,115,0.06018112227320671
3087,female,0,0.9780818223953247
3089,3,2,0.33699777722358704
3090,['jd'],0,0.5000414848327637
3091,ms.,1,0.9551044702529907
3093,female,0,0.974906325340271
3095,1,0,0.3333333432674408
3096,['jd'],0,0.5000414848327637
3097,ms.,1,0.9802215695381165
3098,2016-07-22t18:28:16-04:00,115,0.06016164645552635
3099,female,0,0.9845356345176697
3101,1,0,0.3333333432674408
3102,['jd'],0,0.500028133392334
3103,mr.,0,0.7873990535736084
3104,2016-07-22t18:28:16-04:00,115,0.060707058757543564
3105,male,0,0.9823810458183289
3107,2,1,0.33348169922828674
3108,['jd'],0,0.5000176429748535
3109,mr.,0,0.7083985805511475
3110,2016-07-22t18:28:16-04:00,115,0.060707058757543564
3111,male,1,0.9774616360664368
3113,2,1,0.33348169922828674
3114,['jd'],0,0.5000176429748535
3115,mr.,0,0.665630042552948
3116,2016-07-22t18:28:16-04:00,115,0.06031826511025429
3117,female,0,0.9759888052940369
3119,1,0,0.3333333432674408
3120,['jd'],0,0.500028133392334
3121,mr.,0,0.7643293142318726
3122,2016-07-22t18:28:16-04:00,115,0.060373395681381226
3123,male,1,0.970855712890625
3124,m,0,0.5677874088287354
3125,1,0,0.3333333432674408
3126,['jd'],0,0.5000176429748535
3127,ms.,2,0.5604718327522278
3129,male,1,0.9812814593315125
3131,1,0,0.3333333432674408
3132,['jd'],0,0.5000176429748535
3133,mr.,0,0.6484255194664001
3134,2016-07-22t18:28:16-04:00,115,0.060161396861076355
3135,female,0,0.9845342636108398
3136,m,0,0.5727076530456543
3137,1,0,0.3333333432674408
3138,['jd'],0,0.500028133392334
3139,ms.,2,0.4946192502975464
3140,2016-07-22t18:28:16-04:00,115,0.060264039784669876
3141,female,0,0.9719282984733582
3143,1,0,0.3333333432674408
3144,['jd'],0,0.500028133392334
3145,mr.,0,0.6257615685462952
3146,2016-07-22t18:28:16-04:00,115,0.06008416414260864
3147,female,0,0.9709426760673523
3149,1,0,0.3333333432674408
3150,['jd'],0,0.500028133392334
3151,mr.,0,0.7873990535736084
3152,2016-07-22t18:28:16-04:00,115,0.060373611748218536
3153,female,0,0.9802037477493286
3154,1,0,0.3333333432674408
3155,['jd'],0,0.500028133392334
